402,0.0787618,3.5669,16.7644
403,0.0789577,3.58932,16.8061
404,0.0791536,3.61174,16.8478
405,0.0793495,3.63417,16.8895
406,0.0795455,3.65659,16.9312
407,0.0797414,3.67901,16.973
408,0.0799373,3.70143,17.0147
409,0.0801332,3.72385,17.0564
410,0.0803292,3.74627,17.0981
411,0.0805251,3.76869,17.1398
412,0.080721,3.79111,17.1815
413,0.0809169,3.81353,17.2232
414,0.0811129,3.83595,17.2649
415,0.0813088,3.85837,17.3066
416,0.0815047,3.88079,17.3483
417,0.0817006,3.90321,17.39
418,0.0818966,3.92563,17.4317
419,0.0820925,3.94806,17.4734
420,0.0822884,3.97048,17.5151
421,0.0824843,3.9929,17.5568
422,0.0826803,4.01532,17.5985
423,0.0828762,4.03774,17.6402
424,0.0830721,4.06016,17.6819
425,0.083268,4.08258,17.7236
426,0.0834639,4.105,17.7653
427,0.0836599,4.12742,17.807
428,0.0838558,4.14984,17.8487
429,0.0840517,4.17226,17.8904
430,0.0842476,4.19468,17.9321
431,0.0844436,4.2171,17.9738
432,0.0846395,4.23953,18.0155
433,0.0848354,4.26195,18.0572
434,0.0850313,4.28437,18.0989
435,0.0852273,4.30679,18.1406
436,0.0854232,4.32921,18.1823
437,0.0856191,4.35163,18.224
438,0.085815,4.37405,18.2657
439,0.086011,4.39647,18.3074
440,0.0862069,4.41889,18.3491
441,0.0864028,4.44131,18.3908
442,0.0865987,4.46373,18.4325
443,0.0867947,4.48615,18.4742
444,0.0869906,4.50857,18.5159
445,0.0871865,4.531,18.5577
446,0.0873824,4.55342,18.5994
447,0.0875784,4.57584,18.6411
448,0.0877743,4.59826,18.6828
449,0.0879702,4.62068,18.7245
450,0.0881661,4.6431,18.7662
451,0.0883621,4.66552,18.8079
452,0.088558,4.68794,18.8496
453,0.0887539,4.71036,18.8913
454,0.0889498,4.73278,18.933
455,0.0891458,4.7552,18.9747
456,0.0893417,4.77762,19.0164
457,0.0895376,4.80004,19.0581
458,0.0897335,4.82246,19.0998
459,0.0899295,4.84489,19.1415
460,0.0901254,4.86731,19.1832
461,0.0903213,4.88973,19.2249
462,0.0905172,4.91215,19.2666
463,0.0907132,4.93457,19.3083
464,0.0909091,4.95699,19.35
465,0.091105,4.97941,19.3917
466,0.0913009,5.00647,19.4334
467,0.0914969,5.08577,19.4751
468,0.0916928,5.16506,19.5168
469,0.0918887,5.24436,19.5585
470,0.0920846,5.32365,19.6002
471,0.0922806,5.40294,19.6419
472,0.0924765,5.48224,19.6836
473,0.0926724,5.56153,19.7253
474,0.0928683,5.64083,19.767
475,0.0930643,5.72012,19.8087
476,0.0932602,5.79941,19.8504
477,0.0934561,5.87871,19.8921
478,0.093652,5.958,19.9338
479,0.093848,6.03729,19.9755
480,0.0940439,6.11659,20.0172
481,0.0942398,6.19588,20.0589
482,0.0944357,6.27518,20.1006
483,0.0946317,6.35447,20.1423
