17.3,-2816186.117,3731108.207,-4346206.726,36.734,-323.773,-414.957,12107.785,-2815567.846,3732137.355,-4345913.451,12240.748
17.4,-2816182.105,3731077.177,-4346248.357,35.120,-323.659,-416.719,12116.082,-2815548.025,3732118.583,-4345942.585,12240.792
17.5,-2816178.331,3731046.084,-4346290.218,33.516,-323.512,-418.481,12124.605,-2815528.205,3732099.811,-4345971.719,12240.836
17.6,-2816174.795,3731014.930,-4346332.313,31.922,-323.331,-420.245,12133.355,-2815508.385,3732081.038,-4346000.854,12240.880
17.7,-2816171.498,3730983.714,-4346374.643,30.340,-323.114,-422.010,12142.334,-2815488.565,3732062.266,-4346029.988,12240.924
17.8,-2816168.444,3730952.436,-4346417.209,28.769,-322.863,-423.775,12151.545,-2815468.744,3732043.494,-4346059.122,12240.969
17.9,-2816165.634,3730921.097,-4346460.014,27.209,-322.576,-425.540,12160.989,-2815448.924,3732024.722,-4346088.257,12241.014
18,-2816163.068,3730889.696,-4346503.059,25.661,-322.253,-427.306,12170.669,-2815429.104,3732005.949,-4346117.391,12241.059
18.1,-2816160.749,3730858.235,-4346546.346,24.125,-321.893,-429.072,12180.587,-2815409.284,3731987.177,-4346146.525,12241.104
18.2,-2816158.679,3730826.712,-4346589.878,22.602,-321.497,-430.838,12190.744,-2815389.463,3731968.405,-4346175.660,12241.150
18.3,-2816156.858,3730795.129,-4346633.655,21.091,-321.063,-432.603,12201.144,-2815369.643,3731949.632,-4346204.794,12241.196
18.4,-2816155.289,3730763.484,-4346677.680,19.594,-320.592,-434.368,12211.787,-2815349.823,3731930.860,-4346233.929,12241.242
18.5,-2816153.974,3730731.780,-4346721.955,18.109,-320.083,-436.133,12222.676,-2815330.003,3731912.088,-4346263.063,12241.288
18.6,-2816152.914,3730700.015,-4346766.480,16.639,-319.535,-437.896,12233.814,-2815310.182,3731893.316,-4346292.197,12241.335
18.7,-2816152.110,3730668.190,-4346811.260,15.182,-318.949,-439.659,12245.201,-2815290.362,3731874.543,-4346321.332,12241.381
18.8,-2816151.564,3730636.306,-4346856.294,13.740,-318.323,-441.420,12256.841,-2815270.542,3731855.771,-4346350.466,12241.429
18.9,-2816151.279,3730604.361,-4346901.585,12.313,-317.658,-443.179,12268.735,-2815250.722,3731836.999,-4346379.600,12241.476
19,-2816151.255,3730572.357,-4346947.134,10.900,-316.952,-444.938,12280.886,-2815230.901,3731818.227,-4346408.735,12241.523
19.1,-2816151.494,3730540.294,-4346992.945,9.503,-316.206,-446.694,12293.295,-2815211.081,3731799.454,-4346437.869,12241.571
19.2,-2816151.999,3730508.171,-4347039.017,8.121,-315.420,-448.448,12305.965,-2815191.261,3731780.682,-4346467.003,12241.619
19.3,-2816152.770,3730475.989,-4347085.354,6.755,-314.592,-450.200,12318.897,-2815171.441,3731761.910,-4346496.138,12241.668
19.4,-2816153.809,3730443.749,-4347131.957,5.405,-313.722,-451.950,12332.094,-2815151.620,3731743.137,-4346525.272,12241.716
19.5,-2816155.117,3730411.450,-4347178.828,4.072,-312.810,-453.698,12345.558,-2815131.800,3731724.365,-4346554.406,12241.765
19.6,-2816156.698,3730379.092,-4347225.968,2.755,-311.856,-455.442,12359.291,-2815111.980,3731705.593,-4346583.541,12241.814
19.7,-2816158.551,3730346.676,-4347273.380,1.456,-310.859,-457.184,12373.295,-2815092.160,3731686.821,-4346612.675,12241.864
19.8,-2816160.680,3730314.202,-4347321.066,0.174,-309.818,-458.922,12387.572,-2815072.339,3731668.048,-4346641.809,12241.913
19.9,-2816163.084,3730281.670,-4347369.026,-1.091,-308.734,-460.658,12402.124,-2815052.519,3731649.276,-4346670.944,12241.963
20,-2816165.767,3730249.080,-4347417.264,-2.337,-307.606,-462.390,12416.953,-2815032.699,3731630.504,-4346700.078,12242.013
