-446557424.012188,1985 NOV 07 00:16:15.987,1985-NOV-07 00:15:20.805,0.145525,0.978225,-0.025291,0.145801,-0.915129,0.277338,-0.292613,0.292088,0.956366,-0.007045,0.277891,-0.091916,-0.956205
-446557184.012528,1985 NOV 07 00:20:15.987,1985-NOV-07 00:19:20.804,0.145762,0.978162,-0.025237,0.145999,-0.914875,0.277789,-0.292978,0.292528,0.956233,-0.006810,0.278263,-0.091934,-0.956095
-446556896.012936,1985 NOV 07 00:25:03.987,1985-NOV-07 00:24:08.804,0.145283,0.978283,-0.025369,0.145640,-0.915364,0.276866,-0.292327,0.291645,0.956499,-0.007318,0.277584,-0.091954,-0.956291
-446556608.013344,1985 NOV 07 00:29:51.986,1985-NOV-07 00:28:56.804,0.145472,0.978271,-0.025430,0.145521,-0.915323,0.277221,-0.292117,0.292023,0.956382,-0.007417,0.277320,-0.092094,-0.956354
-446556320.013752,1985 NOV 07 00:34:39.986,1985-NOV-07 00:33:44.803,0.145559,0.978207,-0.025508,0.145852,-0.915079,0.277332,-0.292774,0.292214,0.956324,-0.007445,0.277922,-0.092365,-0.956153
-446556032.014160,1985 NOV 07 00:39:27.985,1985-NOV-07 00:38:32.803,0.145420,0.978246,-0.025383,0.145754,-0.915217,0.277114,-0.292550,0.291912,0.956417,-0.007270,0.277785,-0.092053,-0.956223
-446555744.014568,1985 NOV 07 00:44:15.985,1985-NOV-07 00:43:20.802,0.145620,0.978217,-0.025384,0.145746,-0.915106,0.277496,-0.292536,0.292295,0.956301,-0.007215,0.277750,-0.092109,-0.956227
-446555456.014976,1985 NOV 07 00:49:03.985,1985-NOV-07 00:48:08.802,0.145384,0.978275,-0.025342,0.145599,-0.915329,0.277072,-0.292240,0.291831,0.956443,-0.007247,0.277503,-0.091918,-0.956318
-446555168.015384,1985 NOV 07 00:53:51.984,1985-NOV-07 00:52:56.802,0.145574,0.978230,-0.025362,0.145710,-0.915154,0.277418,-0.292460,0.292200,0.956330,-0.007196,0.277692,-0.092042,-0.956251
-446554928.015724,1985 NOV 07 00:57:51.984,1985-NOV-07 00:56:56.801,0.146043,0.978118,-0.025386,0.145988,-0.914718,0.278282,-0.293001,0.293106,0.956054,-0.007021,0.278171,-0.092303,-0.956086
-446554640.016132,1985 NOV 07 01:02:39.983,1985-NOV-07 01:01:44.801,0.145663,0.978206,-0.025410,0.145770,-0.915067,0.277568,-0.292589,0.292384,0.956274,-0.007245,0.277784,-0.092178,-0.956211
-446554400.016472,1985 NOV 07 01:06:39.983,1985-NOV-07 01:05:44.800,0.145297,0.978309,-0.025396,0.145452,-0.915465,0.276903,-0.291973,0.291678,0.956488,-0.007423,0.277213,-0.091957,-0.956398
-446554112.016880,1985 NOV 07 01:11:27.983,1985-NOV-07 01:10:32.800,0.145458,0.978242,-0.025390,0.145736,-0.915206,0.277186,-0.292516,0.291987,0.956395,-0.007278,0.277744,-0.092072,-0.956233
-446553824.017288,1985 NOV 07 01:16:15.982,1985-NOV-07 01:15:20.800,0.145665,0.978153,-0.025255,0.146154,-0.914842,0.277582,-0.293280,0.292347,0.956288,-0.006827,0.278565,-0.091985,-0.956002
-446553536.017696,1985 NOV 07 01:21:03.982,1985-NOV-07 01:20:08.799,0.145627,0.978221,-0.025283,0.145732,-0.915110,0.277542,-0.292479,0.292280,0.956307,-0.007019,0.277752,-0.091909,-0.956246
-446553248.018104,1985 NOV 07 01:25:51.981,1985-NOV-07 01:24:56.799,0.145479,0.978240,-0.025367,0.145734,-0.915195,0.277234,-0.292506,0.292021,0.956385,-0.007228,0.277745,-0.092033,-0.956236
-446552960.018512,1985 NOV 07 01:30:39.981,1985-NOV-07 01:29:44.798,0.145478,0.978214,-0.025337,0.145920,-0.915087,0.277223,-0.292853,0.292011,0.956388,-0.007113,0.278109,-0.092026,-0.956131
-446552672.018920,1985 NOV 07 01:35:27.981,1985-NOV-07 01:34:32.798,0.145479,0.978240,-0.025367,0.145734,-0.915195,0.277234,-0.292506,0.292021,0.956385,-0.007228,0.277745,-0.092033,-0.956236
-446552384.019328,1985 NOV 07 01:40:15.980,1985-NOV-07 01:39:20.798,0.145479,0.978240,-0.025367,0.145734,-0.915195,0.277234,-0.292506,0.292021,0.956385,-0.007228,0.277745,-0.092033,-0.956236
-446552144.019668,1985 NOV 07 01:44:15.980,1985-NOV-07 01:43:20.797,0.145479,0.978240,-0.025367,0.145734,-0.915195,0.277234,-0.292506,0.292021,0.956385,-0.007228,0.277745,-0.092033,-0.956236
-446551856.020076,1985 NOV 07 01:49:03.979,1985-NOV-07 01:48:08.797,0.145479,0.978240,-0.025367,0.145734,-0.915195,0.277234,-0.292506,0.292021,0.956385,-0.007228,0.277745,-0.092033,-0.956236
-446551616.020416,1985 NOV 07 01:53:03.979,1985-NOV-07 01:52:08.796,0.145710,0.978182,-0.025408,0.145883,-0.914973,0.277650,-0.292806,0.292476,0.956246,-0.007194,0.277997,-0.092221,-0.956145
-446551328.020824,1985 NOV 07 01:57:51.979,1985-NOV-07 01:56:56.796,0.145542,0.978253,-0.025374,0.145582,-0.915247,0.277365,-0.292218,0.292141,0.956348,-0.007267,0.277446,-0.092020,-0.956324
-446551040.021232,1985 NOV 07 02:02:39.978,1985-NOV-07 02:01:44.796,0.145499,0.978315,-0.025302,0.145223,-0.915481,0.277340,-0.291510,0.292037,0.956379,-0.007248,0.276784,-0.091767,-0.956540
-446550752.021640,1985 NOV 07 02:07:27.978,1985-NOV-07 02:06:32.795,0.145453,0.978282,-0.025333,0.145483,-0.915356,0.277218,-0.292017,0.291960,0.956403,-0.007244,0.277277,-0.091887,-0.956386
-446550464.022048,1985 NOV 07 02:12:15.977,1985-NOV-07 02:11:20.795,0.145270,0.978276,-0.025307,0.145711,-0.915330,0.276854,-0.292443,0.291604,0.956512,-0.007179,0.277738,-0.091848,-0.956256
-446550176.022456,1985 NOV 07 02:17:03.977,1985-NOV-07 02:16:08.794,0.145545,0.978270,-0.025345,0.145474,-0.915308,0.277390,-0.292004,0.292138,0.956349,-0.007242,0.277249,-0.091934,-0.956390
-446549888.022864,1985 NOV 07 02:21:51.977,1985-NOV-07 02:20:56.794,0.145852,0.978243,-0.025398,0.145335,-0.915210,0.277974,-0.291754,0.292739,0.956165,-0.007296,0.276937,-0.092085,-0.956466
-446549600.023272,1985 NOV 07 02:26:39.976,1985-NOV-07 02:25:44.794,0.145163,0.978318,-0.025298,0.145538,-0.915492,0.276668,-0.292110,0.291395,0.956575,-0.007246,0.277421,-0.091753,-0.956357
-446549360.023612,1985 NOV 07 02:30:39.976,1985-NOV-07 02:29:44.793,0.145371,0.978276,-0.025322,0.145609,-0.915331,0.277052,-0.292253,0.291800,0.956452,-0.007209,0.277529,-0.091878,-0.956314
-446549072.024020,1985 NOV 07 02:35:27.975,1985-NOV-07 02:34:32.793,0.145621,0.978253,-0.025307,0.145514,-0.915240,0.277544,-0.292070,0.292274,0.956308,-0.007133,0.277329,-0.091893,-0.956370
-446548832.024360,1985 NOV 07 02:39:27.975,1985-NOV-07 02:38:32.793,0.145466,0.978277,-0.025330,0.145508,-0.915334,0.277241,-0.292065,0.291984,0.956396,-0.007227,0.277326,-0.091893,-0.956371
-446548544.024768,1985 NOV 07 02:44:15.975,1985-NOV-07 02:43:20.792,0.145445,0.978297,-0.025315,0.145394,-0.915413,0.277216,-0.291840,0.291939,0.956410,-0.007238,0.277112,-0.091825,-0.956440
-446548256.025176,1985 NOV 07 02:49:03.974,1985-NOV-07 02:48:08.792,0.145411,0.978257,-0.025289,0.145705,-0.915251,0.277130,-0.292429,0.291869,0.956432,-0.007105,0.277719,-0.091853,-0.956261
